work_date,work_week,store_id,Site Name,metric,quantity,city
3/14/2016,3/13/2016,6453,Store B,Hours Worked,87,San Diego
3/13/2016,3/13/2016,6453,Store B,Product B Produced,13,San Diego
3/16/2016,3/13/2016,6453,Store B,Product B Produced,13,San Diego
3/14/2016,3/13/2016,6453,Store B,Product B Produced,12,San Diego
3/15/2016,3/13/2016,6453,Store B,Hours Worked,98,San Diego
3/13/2016,3/13/2016,6453,Store B,Hours Worked,103,San Diego
3/14/2016,3/13/2016,1234,Store C,Product B Produced,16,San Diego
3/13/2016,3/13/2016,1234,Store C,Product A Produced,61,San Diego
3/15/2016,3/13/2016,1234,Store C,Product B Produced,34,San Diego
3/13/2016,3/13/2016,1234,Store C,Product B Produced,13,San Diego
3/15/2016,3/13/2016,1234,Store C,Product A Produced,28,San Diego
3/17/2016,3/13/2016,1234,Store C,Product A Produced,70,San Diego
3/17/2016,3/13/2016,1234,Store C,Product B Produced,18,San Diego
3/14/2016,3/13/2016,1234,Store C,Hours Worked,100,San Diego
3/13/2016,3/13/2016,1234,Store C,Hours Worked,93,San Diego
3/15/2016,3/13/2016,1234,Store C,Hours Worked,98,San Diego
3/16/2016,3/13/2016,1234,Store C,Hours Worked,98,San Diego
3/17/2016,3/13/2016,1234,Store C,Hours Worked,103,San Diego
4/5/2016,4/3/2016,2356,Store E,Product A Produced,30,San Diego
4/4/2016,4/3/2016,2356,Store E,Product A Produced,86,San Diego
4/9/2016,4/3/2016,2356,Store E,Product A Produced,35,San Diego
4/7/2016,4/3/2016,2356,Store E,Product A Produced,33,San Diego
4/4/2016,4/3/2016,2356,Store E,Product B Produced,33,San Diego
4/8/2016,4/3/2016,2356,Store E,Product B Produced,17,San Diego
4/5/2016,4/3/2016,2356,Store E,Product B Produced,46,San Diego
4/7/2016,4/3/2016,2356,Store E,Product B Produced,101,San Diego
4/5/2016,4/3/2016,2356,Store E,Hours Worked,119,San Diego
4/7/2016,4/3/2016,2356,Store E,Hours Worked,111,San Diego
4/4/2016,4/3/2016,2356,Store E,Hours Worked,88,San Diego
4/8/2016,4/3/2016,2356,Store E,Hours Worked,99,San Diego
4/9/2016,4/3/2016,2356,Store E,Hours Worked,84,San Diego
4/16/2016,4/10/2016,2356,Store E,Product A Produced,170,San Diego
4/16/2016,4/10/2016,2356,Store E,Hours Worked,112,San Diego
4/11/2016,4/10/2016,2356,Store E,Hours Worked,82,San Diego
4/12/2016,4/10/2016,2356,Store E,Hours Worked,114,San Diego
4/15/2016,4/10/2016,2356,Store E,Hours Worked,107,San Diego
4/12/2016,4/10/2016,2356,Store E,Product A Produced,37,San Diego
4/15/2016,4/10/2016,2356,Store E,Product B Produced,45,San Diego
4/14/2016,4/10/2016,2356,Store E,Product B Produced,15,San Diego
4/13/2016,4/10/2016,2356,Store E,Product B Produced,13,San Diego
4/12/2016,4/10/2016,2356,Store E,Product B Produced,69,San Diego
4/16/2016,4/10/2016,2356,Store E,Product B Produced,16,San Diego
4/14/2016,4/10/2016,2356,Store E,Hours Worked,127,San Diego
4/11/2016,4/10/2016,2356,Store E,Product B Produced,70,San Diego
5/20/2016,5/15/2016,1232,Store A,Product B Produced,28,LA
5/18/2016,5/15/2016,1232,Store A,Product A Produced,28,LA
5/16/2016,5/15/2016,1232,Store A,Product A Produced,31,LA
5/19/2016,5/15/2016,1232,Store A,Product A Produced,34,LA
5/20/2016,5/15/2016,1232,Store A,Hours Worked,113,LA
5/19/2016,5/15/2016,1232,Store A,Hours Worked,109,LA
5/18/2016,5/15/2016,1232,Store A,Hours Worked,110,LA
5/16/2016,5/15/2016,1232,Store A,Hours Worked,118,LA
5/17/2016,5/15/2016,1232,Store A,Hours Worked,86,LA
5/19/2016,5/15/2016,1232,Store A,Product B Produced,53,LA
5/18/2016,5/15/2016,1232,Store A,Product B Produced,57,LA
5/17/2016,5/15/2016,1232,Store A,Product B Produced,50,LA
5/16/2016,5/15/2016,1232,Store A,Product B Produced,31,LA
5/25/2016,5/22/2016,1232,Store A,Product B Produced,46,LA
5/24/2016,5/22/2016,1232,Store A,Product B Produced,50,LA
5/25/2016,5/22/2016,1232,Store A,Hours Worked,103,LA
5/23/2016,5/22/2016,1232,Store A,Product B Produced,14,LA
4/6/2016,4/3/2016,1232,Store A,Hours Worked,103,LA
4/5/2016,4/3/2016,1232,Store A,Hours Worked,82,LA
4/11/2016,4/10/2016,1232,Store A,Product A Produced,31,LA
4/12/2016,4/10/2016,1232,Store A,Product A Produced,32,LA
4/14/2016,4/10/2016,1232,Store A,Product B Produced,44,LA
4/14/2016,4/10/2016,1232,Store A,Product A Produced,36,LA
4/13/2016,4/10/2016,1232,Store A,Hours Worked,81,LA
4/12/2016,4/10/2016,1232,Store A,Hours Worked,108,LA
4/14/2016,4/10/2016,1232,Store A,Hours Worked,100,LA
4/15/2016,4/10/2016,1232,Store A,Product B Produced,15,LA
4/13/2016,4/10/2016,1232,Store A,Product B Produced,50,LA
4/12/2016,4/10/2016,1232,Store A,Product B Produced,15,LA
4/11/2016,4/10/2016,1232,Store A,Product B Produced,30,LA
4/11/2016,4/10/2016,1232,Store A,Hours Worked,109,LA
4/15/2016,4/10/2016,1232,Store A,Hours Worked,53,LA
4/18/2016,4/17/2016,1232,Store A,Product A Produced,75,LA
4/23/2016,4/17/2016,1232,Store A,Product B Produced,16,LA
4/19/2016,4/17/2016,1232,Store A,Product B Produced,69,LA
4/19/2016,4/17/2016,1232,Store A,Hours Worked,106,LA
4/18/2016,4/17/2016,1232,Store A,Hours Worked,90,LA
4/21/2016,4/17/2016,1232,Store A,Product B Produced,27,LA
4/18/2016,4/17/2016,1232,Store A,Product B Produced,32,LA
4/23/2016,4/17/2016,1232,Store A,Hours Worked,101,LA
4/22/2016,4/17/2016,1232,Store A,Hours Worked,113,LA
4/21/2016,4/17/2016,1232,Store A,Hours Worked,101,LA
4/29/2016,4/24/2016,6453,Store B,Hours Worked,100,San Diego
4/24/2016,4/24/2016,6453,Store B,Hours Worked,95,San Diego
4/27/2016,4/24/2016,6453,Store B,Hours Worked,98,San Diego
4/25/2016,4/24/2016,6453,Store B,Hours Worked,108,San Diego
4/26/2016,4/24/2016,6453,Store B,Hours Worked,98,San Diego
4/25/2016,4/24/2016,6453,Store B,Product A Produced,31,San Diego
4/24/2016,4/24/2016,6453,Store B,Product A Produced,87,San Diego
4/26/2016,4/24/2016,6453,Store B,Product A Produced,35,San Diego
4/27/2016,4/24/2016,6453,Store B,Product B Produced,54,San Diego
4/27/2016,4/24/2016,6453,Store B,Product A Produced,28,San Diego
4/26/2016,4/24/2016,6453,Store B,Product B Produced,13,San Diego
4/24/2016,4/24/2016,6453,Store B,Product B Produced,78,San Diego
4/25/2016,4/24/2016,6453,Store B,Product B Produced,45,San Diego
5/4/2016,5/1/2016,6453,Store B,Product A Produced,32,San Diego
5/6/2016,5/1/2016,6453,Store B,Product A Produced,139,San Diego
5/3/2016,5/1/2016,6453,Store B,Product B Produced,34,San Diego
5/1/2016,5/1/2016,6453,Store B,Product A Produced,29,San Diego
5/2/2016,5/1/2016,6453,Store B,Product A Produced,27,San Diego
5/1/2016,5/1/2016,6453,Store B,Hours Worked,87,San Diego
5/4/2016,5/1/2016,6453,Store B,Hours Worked,109,San Diego
5/6/2016,5/1/2016,6453,Store B,Hours Worked,113,San Diego
5/2/2016,5/1/2016,6453,Store B,Hours Worked,97,San Diego
5/6/2016,5/1/2016,6453,Store B,Product B Produced,31,San Diego
5/4/2016,5/1/2016,6453,Store B,Product B Produced,16,San Diego
5/5/2016,5/1/2016,6453,Store B,Product B Produced,15,San Diego
5/8/2016,5/8/2016,6453,Store B,Product B Produced,16,San Diego
5/11/2016,5/8/2016,6453,Store B,Product B Produced,17,San Diego
5/10/2016,5/8/2016,6453,Store B,Product B Produced,29,San Diego
5/8/2016,5/8/2016,6453,Store B,Product A Produced,31,San Diego
5/10/2016,5/8/2016,6453,Store B,Product A Produced,34,San Diego
5/13/2016,5/8/2016,6453,Store B,Product A Produced,99,San Diego
5/8/2016,5/8/2016,6453,Store B,Hours Worked,39,San Diego
5/13/2016,5/8/2016,6453,Store B,Hours Worked,86,San Diego
5/11/2016,5/8/2016,6453,Store B,Hours Worked,116,San Diego
5/10/2016,5/8/2016,6453,Store B,Hours Worked,105,San Diego
5/9/2016,5/8/2016,6453,Store B,Hours Worked,18,San Diego
5/21/2016,5/15/2016,2356,Store E,Product A Produced,67,San Diego
5/17/2016,5/15/2016,2356,Store E,Product B Produced,47,San Diego
5/19/2016,5/15/2016,2356,Store E,Product B Produced,75,San Diego
5/17/2016,5/15/2016,2356,Store E,Product A Produced,28,San Diego
5/20/2016,5/15/2016,2356,Store E,Product B Produced,17,San Diego
5/16/2016,5/15/2016,2356,Store E,Product A Produced,55,San Diego
5/19/2016,5/15/2016,2356,Store E,Product A Produced,52,San Diego
5/16/2016,5/15/2016,2356,Store E,Hours Worked,89,San Diego
5/19/2016,5/15/2016,2356,Store E,Hours Worked,99,San Diego
5/20/2016,5/15/2016,2356,Store E,Hours Worked,89,San Diego
5/17/2016,5/15/2016,2356,Store E,Hours Worked,112,San Diego
5/21/2016,5/15/2016,2356,Store E,Hours Worked,85,San Diego
5/16/2016,5/15/2016,2356,Store E,Product B Produced,59,San Diego
5/18/2016,5/15/2016,2356,Store E,Product B Produced,16,San Diego
5/21/2016,5/15/2016,2356,Store E,Product B Produced,25,San Diego
5/24/2016,5/22/2016,2356,Store E,Product A Produced,52,San Diego
5/27/2016,5/22/2016,2356,Store E,Product A Produced,26,San Diego
5/23/2016,5/22/2016,2356,Store E,Product A Produced,79,San Diego
5/28/2016,5/22/2016,2356,Store E,Product A Produced,28,San Diego
5/26/2016,5/22/2016,2356,Store E,Product A Produced,141,San Diego
5/23/2016,5/22/2016,2356,Store E,Hours Worked,108,San Diego
5/26/2016,5/22/2016,2356,Store E,Hours Worked,99,San Diego
5/25/2016,5/22/2016,2356,Store E,Hours Worked,28,San Diego
5/27/2016,5/22/2016,2356,Store E,Product B Produced,26,San Diego
5/24/2016,5/22/2016,2356,Store E,Product B Produced,13,San Diego
5/23/2016,5/22/2016,2356,Store E,Product B Produced,98,San Diego
5/26/2016,5/22/2016,2356,Store E,Product B Produced,28,San Diego
5/27/2016,5/22/2016,2356,Store E,Hours Worked,66,San Diego
5/28/2016,5/22/2016,2356,Store E,Hours Worked,97,San Diego
5/24/2016,5/22/2016,2356,Store E,Hours Worked,119,San Diego
6/3/2016,5/29/2016,2356,Store E,Product A Produced,55,San Diego
5/31/2016,5/29/2016,2356,Store E,Product B Produced,64,San Diego
6/2/2016,5/29/2016,2356,Store E,Product A Produced,35,San Diego
6/3/2016,5/29/2016,2356,Store E,Product B Produced,17,San Diego
6/4/2016,5/29/2016,2356,Store E,Product B Produced,12,San Diego
3/16/2016,3/13/2016,1232,Store A,Product B Produced,17,LA
3/16/2016,3/13/2016,1232,Store A,Hours Worked,117,LA
4/1/2016,3/27/2016,1232,Store A,Hours Worked,72,LA
3/31/2016,3/27/2016,1232,Store A,Hours Worked,93,LA
3/30/2016,3/27/2016,1232,Store A,Hours Worked,83,LA
3/29/2016,3/27/2016,1232,Store A,Hours Worked,114,LA
3/31/2016,3/27/2016,1232,Store A,Product B Produced,14,LA
3/28/2016,3/27/2016,1232,Store A,Hours Worked,98,LA
3/31/2016,3/27/2016,1232,Store A,Product A Produced,57,LA
3/28/2016,3/27/2016,1232,Store A,Product A Produced,34,LA
3/30/2016,3/27/2016,1232,Store A,Product B Produced,36,LA
3/29/2016,3/27/2016,1234,Store C,Product B Produced,17,San Diego
3/30/2016,3/27/2016,1234,Store C,Product B Produced,25,San Diego
3/30/2016,3/27/2016,1234,Store C,Product A Produced,64,San Diego
3/31/2016,3/27/2016,1234,Store C,Product A Produced,51,San Diego
3/28/2016,3/27/2016,1234,Store C,Product B Produced,34,San Diego
3/28/2016,3/27/2016,1234,Store C,Hours Worked,96,San Diego
3/30/2016,3/27/2016,1234,Store C,Hours Worked,88,San Diego
3/31/2016,3/27/2016,1234,Store C,Hours Worked,84,San Diego
3/29/2016,3/27/2016,1234,Store C,Hours Worked,95,San Diego
4/13/2016,4/10/2016,6453,Store B,Hours Worked,89,San Diego
4/10/2016,4/10/2016,6453,Store B,Hours Worked,113,San Diego
4/15/2016,4/10/2016,6453,Store B,Hours Worked,97,San Diego
4/11/2016,4/10/2016,6453,Store B,Hours Worked,126,San Diego
4/13/2016,4/10/2016,6453,Store B,Product B Produced,46,San Diego
4/11/2016,4/10/2016,6453,Store B,Product B Produced,51,San Diego
4/12/2016,4/10/2016,6453,Store B,Product B Produced,36,San Diego
4/10/2016,4/10/2016,6453,Store B,Product B Produced,33,San Diego
4/12/2016,4/10/2016,6453,Store B,Hours Worked,101,San Diego
4/15/2016,4/10/2016,6453,Store B,Product B Produced,38,San Diego
4/12/2016,4/10/2016,6453,Store B,Product A Produced,33,San Diego
4/11/2016,4/10/2016,6453,Store B,Product A Produced,177,San Diego
4/11/2016,4/10/2016,1234,Store C,Hours Worked,108,San Diego
4/12/2016,4/10/2016,1234,Store C,Hours Worked,102,San Diego
4/13/2016,4/10/2016,1234,Store C,Hours Worked,118,San Diego
4/14/2016,4/10/2016,1234,Store C,Hours Worked,110,San Diego
4/10/2016,4/10/2016,1234,Store C,Hours Worked,110,San Diego
4/10/2016,4/10/2016,1234,Store C,Product B Produced,33,San Diego
4/29/2016,4/24/2016,2356,Store E,Product A Produced,86,San Diego
4/28/2016,4/24/2016,2356,Store E,Product A Produced,64,San Diego
4/30/2016,4/24/2016,2356,Store E,Product A Produced,103,San Diego
4/25/2016,4/24/2016,2356,Store E,Product A Produced,68,San Diego
4/26/2016,4/24/2016,2356,Store E,Product B Produced,18,San Diego
4/26/2016,4/24/2016,2356,Store E,Product A Produced,61,San Diego
4/25/2016,4/24/2016,2356,Store E,Product B Produced,14,San Diego
4/26/2016,4/24/2016,2356,Store E,Hours Worked,126,San Diego
4/25/2016,4/24/2016,2356,Store E,Hours Worked,94,San Diego
4/28/2016,4/24/2016,2356,Store E,Hours Worked,118,San Diego
4/30/2016,4/24/2016,2356,Store E,Hours Worked,110,San Diego
4/29/2016,4/24/2016,2356,Store E,Hours Worked,93,San Diego
4/29/2016,4/24/2016,2356,Store E,Product B Produced,18,San Diego
4/30/2016,4/24/2016,2356,Store E,Product B Produced,35,San Diego
4/28/2016,4/24/2016,2356,Store E,Product B Produced,13,San Diego
5/5/2016,5/1/2016,1232,Store A,Product B Produced,17,LA
5/5/2016,5/1/2016,1232,Store A,Product A Produced,35,LA
5/4/2016,5/1/2016,1232,Store A,Product A Produced,32,LA
5/6/2016,5/1/2016,1232,Store A,Product B Produced,29,LA
5/2/2016,5/1/2016,1232,Store A,Product B Produced,35,LA
5/3/2016,5/1/2016,1232,Store A,Product B Produced,13,LA
5/3/2016,5/1/2016,1232,Store A,Hours Worked,102,LA
5/6/2016,5/1/2016,1232,Store A,Hours Worked,80,LA
5/2/2016,5/1/2016,1232,Store A,Hours Worked,90,LA
5/5/2016,5/1/2016,1232,Store A,Hours Worked,114,LA
5/4/2016,5/1/2016,1232,Store A,Hours Worked,91,LA
5/9/2016,5/8/2016,2356,Store E,Product B Produced,17,San Diego
5/13/2016,5/8/2016,2356,Store E,Product B Produced,29,San Diego
5/12/2016,5/8/2016,2356,Store E,Product B Produced,16,San Diego
5/10/2016,5/8/2016,2356,Store E,Product B Produced,35,San Diego
5/13/2016,5/8/2016,2356,Store E,Hours Worked,117,San Diego
5/9/2016,5/8/2016,2356,Store E,Hours Worked,75,San Diego
5/12/2016,5/8/2016,2356,Store E,Hours Worked,112,San Diego
5/14/2016,5/8/2016,2356,Store E,Hours Worked,85,San Diego
5/10/2016,5/8/2016,2356,Store E,Hours Worked,119,San Diego
5/9/2016,5/8/2016,2356,Store E,Product A Produced,103,San Diego
5/13/2016,5/8/2016,2356,Store E,Product A Produced,61,San Diego
5/10/2016,5/8/2016,2356,Store E,Product A Produced,67,San Diego
5/14/2016,5/8/2016,2356,Store E,Product B Produced,17,San Diego
5/16/2016,5/15/2016,6453,Store B,Product B Produced,15,San Diego
5/20/2016,5/15/2016,6453,Store B,Product B Produced,39,San Diego
5/18/2016,5/15/2016,6453,Store B,Product B Produced,51,San Diego
5/17/2016,5/15/2016,6453,Store B,Product B Produced,16,San Diego
5/15/2016,5/15/2016,6453,Store B,Product B Produced,49,San Diego
5/17/2016,5/15/2016,6453,Store B,Hours Worked,105,San Diego
5/15/2016,5/15/2016,6453,Store B,Hours Worked,99,San Diego
5/18/2016,5/15/2016,6453,Store B,Hours Worked,98,San Diego
5/20/2016,5/15/2016,6453,Store B,Hours Worked,122,San Diego
5/16/2016,5/15/2016,6453,Store B,Hours Worked,89,San Diego
5/16/2016,5/15/2016,6453,Store B,Product A Produced,34,San Diego
5/20/2016,5/15/2016,6453,Store B,Product A Produced,51,San Diego
5/18/2016,5/15/2016,6453,Store B,Product A Produced,146,San Diego
5/31/2016,5/29/2016,6453,Store B,Product B Produced,53,San Diego
5/30/2016,5/29/2016,6453,Store B,Product A Produced,53,San Diego
5/31/2016,5/29/2016,6453,Store B,Product A Produced,26,San Diego
6/3/2016,5/29/2016,6453,Store B,Hours Worked,54,San Diego
5/29/2016,5/29/2016,6453,Store B,Hours Worked,93,San Diego
5/31/2016,5/29/2016,6453,Store B,Hours Worked,86,San Diego
6/1/2016,5/29/2016,6453,Store B,Hours Worked,109,San Diego
1/8/2016,1/3/2016,7859,Store G,Hours Worked,81,Irvine
1/4/2016,1/3/2016,7859,Store G,Hours Worked,94,Irvine
1/9/2016,1/3/2016,7859,Store G,Product B Produced,27,Irvine
1/4/2016,1/3/2016,7859,Store G,Product B Produced,17,Irvine
1/3/2016,1/3/2016,7859,Store G,Product B Produced,66,Irvine
1/9/2016,1/3/2016,7859,Store G,Hours Worked,86,Irvine
2/17/2016,2/14/2016,1234,Store C,Product A Produced,36,San Diego
2/16/2016,2/14/2016,1234,Store C,Product A Produced,28,San Diego
2/16/2016,2/14/2016,1234,Store C,Product B Produced,33,San Diego
2/18/2016,2/14/2016,1234,Store C,Product B Produced,16,San Diego
2/18/2016,2/14/2016,1234,Store C,Hours Worked,98,San Diego
2/16/2016,2/14/2016,1234,Store C,Hours Worked,93,San Diego
2/17/2016,2/14/2016,1234,Store C,Hours Worked,87,San Diego
2/22/2016,2/21/2016,7859,Store G,Product B Produced,13,Irvine
2/26/2016,2/21/2016,7859,Store G,Hours Worked,89,Irvine
2/27/2016,2/21/2016,7859,Store G,Hours Worked,88,Irvine
2/21/2016,2/21/2016,7859,Store G,Hours Worked,113,Irvine
2/25/2016,2/21/2016,7859,Store G,Hours Worked,90,Irvine
2/22/2016,2/21/2016,7859,Store G,Hours Worked,108,Irvine
2/27/2016,2/21/2016,7859,Store G,Product A Produced,33,Irvine
2/25/2016,2/21/2016,7859,Store G,Product A Produced,27,Irvine
2/22/2016,2/21/2016,7859,Store G,Product A Produced,36,Irvine
3/12/2016,3/6/2016,1232,Store A,Product B Produced,15,LA
3/11/2016,3/6/2016,1232,Store A,Product B Produced,52,LA
3/10/2016,3/6/2016,1232,Store A,Product B Produced,14,LA
3/10/2016,3/6/2016,1232,Store A,Hours Worked,120,LA
3/11/2016,3/6/2016,1232,Store A,Hours Worked,118,LA
3/9/2016,3/6/2016,1232,Store A,Hours Worked,103,LA
3/8/2016,3/6/2016,1232,Store A,Hours Worked,111,LA
3/7/2016,3/6/2016,1232,Store A,Hours Worked,98,LA
3/8/2016,3/6/2016,1232,Store A,Product A Produced,30,LA
3/7/2016,3/6/2016,1232,Store A,Product B Produced,33,LA
3/9/2016,3/6/2016,1232,Store A,Product B Produced,14,LA
3/17/2016,3/13/2016,2356,Store E,Product B Produced,30,San Diego
3/15/2016,3/13/2016,2356,Store E,Product B Produced,51,San Diego
3/17/2016,3/13/2016,2356,Store E,Hours Worked,85,San Diego
3/18/2016,3/13/2016,2356,Store E,Hours Worked,93,San Diego
3/19/2016,3/13/2016,2356,Store E,Hours Worked,90,San Diego
3/15/2016,3/13/2016,2356,Store E,Hours Worked,124,San Diego
3/14/2016,3/13/2016,2356,Store E,Hours Worked,91,San Diego
3/15/2016,3/13/2016,2356,Store E,Product A Produced,67,San Diego
3/14/2016,3/13/2016,2356,Store E,Product B Produced,13,San Diego
3/18/2016,3/13/2016,2356,Store E,Product B Produced,16,San Diego
3/18/2016,3/13/2016,2356,Store E,Product A Produced,101,San Diego
3/19/2016,3/13/2016,2356,Store E,Product A Produced,64,San Diego
4/8/2016,4/3/2016,6453,Store B,Product B Produced,17,San Diego
4/6/2016,4/3/2016,6453,Store B,Product B Produced,14,San Diego
4/5/2016,4/3/2016,6453,Store B,Hours Worked,134,San Diego
4/8/2016,4/3/2016,6453,Store B,Hours Worked,84,San Diego
4/6/2016,4/3/2016,6453,Store B,Hours Worked,94,San Diego
4/9/2016,4/3/2016,6453,Store B,Hours Worked,10,San Diego
4/5/2016,4/3/2016,6453,Store B,Product B Produced,72,San Diego
4/5/2016,4/3/2016,6453,Store B,Product A Produced,33,San Diego
4/8/2016,4/3/2016,6453,Store B,Product A Produced,33,San Diego
4/3/2016,4/3/2016,1234,Store C,Product A Produced,65,San Diego
4/7/2016,4/3/2016,1234,Store C,Product B Produced,15,San Diego
4/3/2016,4/3/2016,1234,Store C,Product B Produced,15,San Diego
4/4/2016,4/3/2016,1234,Store C,Product B Produced,28,San Diego
4/4/2016,4/3/2016,1234,Store C,Hours Worked,95,San Diego
4/3/2016,4/3/2016,1234,Store C,Hours Worked,86,San Diego
4/5/2016,4/3/2016,1234,Store C,Hours Worked,81,San Diego
4/7/2016,4/3/2016,1234,Store C,Hours Worked,88,San Diego
4/6/2016,4/3/2016,1234,Store C,Hours Worked,112,San Diego
4/28/2016,4/24/2016,1232,Store A,Product A Produced,25,LA
4/25/2016,4/24/2016,1232,Store A,Product B Produced,15,LA
4/26/2016,4/24/2016,1232,Store A,Product A Produced,60,LA
4/29/2016,4/24/2016,1232,Store A,Product A Produced,59,LA
4/25/2016,4/24/2016,1232,Store A,Product A Produced,28,LA
4/26/2016,4/24/2016,1232,Store A,Product B Produced,35,LA
4/27/2016,4/24/2016,1232,Store A,Product B Produced,50,LA
4/27/2016,4/24/2016,1232,Store A,Hours Worked,120,LA
4/26/2016,4/24/2016,1232,Store A,Hours Worked,105,LA
4/28/2016,4/24/2016,1232,Store A,Hours Worked,116,LA
4/25/2016,4/24/2016,1232,Store A,Hours Worked,119,LA
4/29/2016,4/24/2016,1232,Store A,Hours Worked,83,LA
5/6/2016,5/1/2016,2356,Store E,Product A Produced,59,San Diego
5/7/2016,5/1/2016,2356,Store E,Product A Produced,104,San Diego
5/5/2016,5/1/2016,2356,Store E,Product A Produced,65,San Diego
5/7/2016,5/1/2016,2356,Store E,Product B Produced,33,San Diego
5/2/2016,5/1/2016,2356,Store E,Product B Produced,36,San Diego
5/3/2016,5/1/2016,2356,Store E,Product B Produced,15,San Diego
5/6/2016,5/1/2016,2356,Store E,Hours Worked,91,San Diego
5/3/2016,5/1/2016,2356,Store E,Hours Worked,116,San Diego
5/5/2016,5/1/2016,2356,Store E,Hours Worked,97,San Diego
5/7/2016,5/1/2016,2356,Store E,Hours Worked,114,San Diego
5/2/2016,5/1/2016,2356,Store E,Hours Worked,84,San Diego
5/23/2016,5/22/2016,6453,Store B,Product A Produced,54,San Diego
5/27/2016,5/22/2016,6453,Store B,Product A Produced,30,San Diego
5/22/2016,5/22/2016,6453,Store B,Product A Produced,31,San Diego
5/22/2016,5/22/2016,6453,Store B,Hours Worked,89,San Diego
5/24/2016,5/22/2016,6453,Store B,Product B Produced,42,San Diego
5/22/2016,5/22/2016,6453,Store B,Product B Produced,14,San Diego
5/23/2016,5/22/2016,6453,Store B,Hours Worked,82,San Diego
5/27/2016,5/22/2016,6453,Store B,Hours Worked,113,San Diego
5/25/2016,5/22/2016,6453,Store B,Hours Worked,94,San Diego
5/24/2016,5/22/2016,6453,Store B,Hours Worked,115,San Diego
6/8/2016,6/5/2016,5678,Store D,Product B Produced,24,San Francisco
6/9/2016,6/5/2016,5678,Store D,Product B Produced,13,San Francisco
1/10/2016,1/10/2016,1290,Store F,Hours Worked,65,San Mateo
1/11/2016,1/10/2016,1290,Store F,Hours Worked,84,San Mateo
1/15/2016,1/10/2016,1290,Store F,Hours Worked,117,San Mateo
1/12/2016,1/10/2016,1290,Store F,Product B Produced,17,San Mateo
1/13/2016,1/10/2016,1290,Store F,Product A Produced,59,San Mateo
1/11/2016,1/10/2016,1290,Store F,Product A Produced,64,San Mateo
1/10/2016,1/10/2016,1290,Store F,Product A Produced,30,San Mateo
1/22/2016,1/17/2016,6453,Store B,Product A Produced,66,San Diego
1/17/2016,1/17/2016,6453,Store B,Product A Produced,71,San Diego
1/18/2016,1/17/2016,6453,Store B,Product A Produced,64,San Diego
1/19/2016,1/17/2016,6453,Store B,Product A Produced,77,San Diego
1/22/2016,1/17/2016,6453,Store B,Product B Produced,61,San Diego
1/19/2016,1/17/2016,6453,Store B,Hours Worked,98,San Diego
1/17/2016,1/17/2016,6453,Store B,Hours Worked,116,San Diego
1/22/2016,1/17/2016,6453,Store B,Hours Worked,147,San Diego
1/17/2016,1/17/2016,6453,Store B,Product B Produced,15,San Diego
1/18/2016,1/17/2016,6453,Store B,Product B Produced,66,San Diego
1/19/2016,1/17/2016,6453,Store B,Product B Produced,50,San Diego
1/21/2016,1/17/2016,6453,Store B,Hours Worked,105,San Diego
1/18/2016,1/17/2016,6453,Store B,Hours Worked,111,San Diego
1/19/2016,1/17/2016,1234,Store C,Product A Produced,35,San Diego
1/17/2016,1/17/2016,1234,Store C,Product A Produced,33,San Diego
1/21/2016,1/17/2016,1234,Store C,Hours Worked,86,San Diego
1/19/2016,1/17/2016,1234,Store C,Hours Worked,119,San Diego
1/20/2016,1/17/2016,1234,Store C,Hours Worked,90,San Diego
1/17/2016,1/17/2016,1234,Store C,Hours Worked,80,San Diego
1/18/2016,1/17/2016,1234,Store C,Hours Worked,14,San Diego
1/17/2016,1/17/2016,1234,Store C,Product B Produced,15,San Diego
1/21/2016,1/17/2016,1234,Store C,Product B Produced,16,San Diego
1/19/2016,1/17/2016,1234,Store C,Product B Produced,31,San Diego
1/18/2016,1/17/2016,1234,Store C,Product B Produced,13,San Diego
1/28/2016,1/24/2016,1232,Store A,Product A Produced,100,LA
1/27/2016,1/24/2016,1232,Store A,Product A Produced,37,LA
1/29/2016,1/24/2016,1232,Store A,Hours Worked,119,LA
1/26/2016,1/24/2016,1232,Store A,Hours Worked,84,LA
1/25/2016,1/24/2016,1232,Store A,Hours Worked,86,LA
1/27/2016,1/24/2016,1232,Store A,Hours Worked,109,LA
1/28/2016,1/24/2016,1232,Store A,Hours Worked,83,LA
1/29/2016,1/24/2016,1232,Store A,Product A Produced,61,LA
1/29/2016,1/24/2016,1232,Store A,Product B Produced,47,LA
1/28/2016,1/24/2016,1232,Store A,Product B Produced,35,LA
1/25/2016,1/24/2016,1232,Store A,Product B Produced,15,LA
2/10/2016,2/7/2016,1232,Store A,Product A Produced,32,LA
2/11/2016,2/7/2016,1232,Store A,Product A Produced,68,LA
2/11/2016,2/7/2016,1232,Store A,Hours Worked,89,LA
2/8/2016,2/7/2016,1232,Store A,Hours Worked,114,LA
2/12/2016,2/7/2016,1232,Store A,Hours Worked,105,LA
2/10/2016,2/7/2016,1232,Store A,Hours Worked,102,LA
2/8/2016,2/7/2016,1232,Store A,Product B Produced,66,LA
2/9/2016,2/7/2016,1232,Store A,Product A Produced,35,LA
2/9/2016,2/7/2016,1232,Store A,Product B Produced,17,LA
2/9/2016,2/7/2016,1232,Store A,Hours Worked,81,LA
2/12/2016,2/7/2016,1232,Store A,Product B Produced,13,LA
